,Date,Temp,Weather,Wind,Humidity,Barometer,Visibility,Clear,Partly sunny,Passing clouds,Scattered clouds,Sunny
12359,2013-04-05 07:00:00,16,Partly sunny,11,88,1029,5,0,1,0,0,0
12360,2013-04-05 07:30:00,17,Partly sunny,13,83,1029,5,0,1,0,0,0
12361,2013-04-05 08:00:00,17,Partly sunny,11,83,1029,5,0,1,0,0,0
12362,2013-04-05 08:30:00,18,Partly sunny,11,78,1030,5,0,1,0,0,0
12363,2013-04-05 09:00:00,19,Partly sunny,9,73,1030,5,0,1,0,0,0
12364,2013-04-05 09:30:00,20,Partly sunny,9,73,1030,5,0,1,0,0,0
12365,2013-04-05 10:00:00,20,Partly sunny,11,73,1030,5,0,1,0,0,0
12366,2013-04-05 10:30:00,20,Partly sunny,11,69,1030,5,0,1,0,0,0
12367,2013-04-05 11:00:00,20,Partly sunny,13,73,1030,5,0,1,0,0,0
12368,2013-04-05 11:30:00,20,Partly sunny,15,78,1030,5,0,1,0,0,0
12369,2013-04-05 12:00:00,20,Partly sunny,13,73,1030,5,0,1,0,0,0
12370,2013-04-05 12:30:00,20,Partly sunny,11,78,1030,5,0,1,0,0,0
12371,2013-04-05 13:00:00,21,Scattered clouds,11,69,1029,5,0,0,0,1,0
12372,2013-04-05 13:30:00,21,Partly sunny,15,69,1029,5,0,1,0,0,0
12373,2013-04-05 14:00:00,21,Partly sunny,9,64,1029,5,0,1,0,0,0
12374,2013-04-05 14:30:00,21,Partly sunny,9,69,1028,5,0,1,0,0,0
12375,2013-04-05 15:00:00,21,Partly sunny,11,64,1028,5,0,1,0,0,0
12376,2013-04-05 15:30:00,22,Scattered clouds,17,53,1028,5,0,0,0,1,0
12377,2013-04-05 16:00:00,22,Scattered clouds,13,57,1028,5,0,0,0,1,0
12378,2013-04-05 16:30:00,22,Scattered clouds,15,57,1028,5,0,0,0,1,0
12379,2013-04-05 17:00:00,22,Scattered clouds,15,61,1028,5,0,0,0,1,0
12380,2013-04-05 17:30:00,21,Scattered clouds,15,69,1028,5,0,0,0,1,0
12381,2013-04-05 18:00:00,21,Scattered clouds,19,69,1028,8,0,0,0,1,0
12382,2013-04-05 18:30:00,20,Scattered clouds,11,73,1028,8,0,0,0,1,0
12383,2013-04-05 19:00:00,20,Passing clouds,11,73,1028,8,0,0,1,0,0
12384,2013-04-05 19:30:00,20,Passing clouds,9,73,1028,8,0,0,1,0,0
12385,2013-04-05 20:00:00,20,Passing clouds,7,69,1028,8,0,0,1,0,0
12386,2013-04-05 20:30:00,21,Passing clouds,7,53,1028,8,0,0,1,0,0
12387,2013-04-05 21:00:00,20,Passing clouds,9,69,1028,8,0,0,1,0,0
12388,2013-04-05 21:30:00,19,Passing clouds,9,73,1028,9,0,0,1,0,0
12389,2013-04-05 22:00:00,19,Passing clouds,2,73,1028,9,0,0,1,0,0
12390,2013-04-05 22:30:00,19,Passing clouds,30,78,1029,8,0,0,1,0,0
12391,2013-04-05 23:00:00,19,Passing clouds,17,73,1028,8,0,0,1,0,0
12392,2013-04-05 23:30:00,19,Passing clouds,13,78,1028,8,0,0,1,0,0
12393,2013-04-06 00:00:00,19,Passing clouds,15,78,1028,8,0,0,1,0,0
12394,2013-04-06 00:30:00,17,Passing clouds,13,88,1028,8,0,0,1,0,0
12395,2013-04-06 01:00:00,18,Passing clouds,13,83,1028,8,0,0,1,0,0
12396,2013-04-06 01:30:00,19,Passing clouds,17,83,1028,8,0,0,1,0,0
12397,2013-04-06 02:00:00,18,Passing clouds,7,88,1028,8,0,0,1,0,0
12398,2013-04-06 02:30:00,18,Passing clouds,13,88,1027,8,0,0,1,0,0
12399,2013-04-06 03:00:00,18,Passing clouds,11,83,1027,8,0,0,1,0,0
12400,2013-04-06 03:30:00,17,Passing clouds,13,94,1027,8,0,0,1,0,0
12401,2013-04-06 04:00:00,17,Passing clouds,9,88,1026,8,0,0,1,0,0
12402,2013-04-06 04:30:00,17,Passing clouds,9,88,1026,8,0,0,1,0,0
12403,2013-04-06 05:00:00,17,Passing clouds,9,88,1026,8,0,0,1,0,0
12404,2013-04-06 05:30:00,17,Passing clouds,9,94,1027,8,0,0,1,0,0
12405,2013-04-06 06:00:00,17,Passing clouds,9,88,1027,8,0,0,1,0,0
12406,2013-04-06 06:30:00,17,Passing clouds,11,88,1027,8,0,0,1,0,0
12407,2013-04-06 07:00:00,17,Passing clouds,13,88,1027,8,0,0,1,0,0
12408,2013-04-06 07:30:00,17,Passing clouds,15,88,1027,6,0,0,1,0,0
12409,2013-04-06 08:00:00,17,Passing clouds,15,94,1027,8,0,0,1,0,0
12410,2013-04-06 08:30:00,17,Passing clouds,13,88,1027,8,0,0,1,0,0
12411,2013-04-06 08:54:00,17,Passing clouds,11,94,1027,8,0,0,1,0,0
12412,2013-04-06 09:00:00,17,Passing clouds,11,94,1028,5,0,0,1,0,0
12413,2013-04-06 09:30:00,19,Passing clouds,9,83,1028,6,0,0,1,0,0
12414,2013-04-06 10:00:00,19,Partly sunny,11,83,1028,8,0,1,0,0,0
12415,2013-04-06 10:30:00,19,Partly sunny,11,78,1028,7,0,1,0,0,0
12416,2013-04-06 11:00:00,20,Partly sunny,17,73,1027,7,0,1,0,0,0
12417,2013-04-06 11:30:00,20,Partly sunny,19,69,1027,7,0,1,0,0,0
12418,2013-04-06 12:00:00,21,Partly sunny,17,60,1027,7,0,1,0,0,0
12419,2013-04-06 12:30:00,21,Partly sunny,13,60,1026,7,0,1,0,0,0
12420,2013-04-06 13:00:00,21,Partly sunny,9,57,1026,7,0,1,0,0,0
12421,2013-04-06 13:30:00,21,Partly sunny,7,60,1026,7,0,1,0,0,0
12422,2013-04-06 13:45:00,20,Partly sunny,6,73,1026,5,0,1,0,0,0
12423,2013-04-06 14:00:00,18,Partly sunny,28,88,1026,6,0,1,0,0,0
12424,2013-04-06 14:30:00,18,Partly sunny,19,83,1025,6,0,1,0,0,0
12425,2013-04-06 15:00:00,18,Partly sunny,9,83,1025,6,0,1,0,0,0
12426,2013-04-06 15:30:00,19,Partly sunny,9,73,1025,6,0,1,0,0,0
12427,2013-04-06 16:00:00,20,Partly sunny,7,69,1025,6,0,1,0,0,0
12428,2013-04-06 16:30:00,20,Partly sunny,9,64,1024,6,0,1,0,0,0
12429,2013-04-06 17:00:00,20,Partly sunny,9,69,1024,6,0,1,0,0,0
12430,2013-04-06 17:30:00,20,Partly sunny,9,69,1024,8,0,1,0,0,0
12431,2013-04-06 18:00:00,19,Partly sunny,17,73,1024,5,0,1,0,0,0
12432,2013-04-06 18:30:00,18,Partly sunny,17,73,1024,5,0,1,0,0,0
12433,2013-04-06 19:00:00,18,Partly sunny,15,78,1024,5,0,1,0,0,0
12434,2013-04-06 19:30:00,18,Partly sunny,9,78,1024,5,0,1,0,0,0
12435,2013-04-06 20:00:00,19,Partly sunny,6,68,1024,5,0,1,0,0,0
12436,2013-04-06 20:30:00,18,Passing clouds,6,78,1025,5,0,0,1,0,0
12437,2013-04-06 21:00:00,18,Passing clouds,6,78,1025,5,0,0,1,0,0
12438,2013-04-06 21:30:00,18,Passing clouds,2,78,1024,5,0,0,1,0,0
12439,2013-04-06 22:00:00,18,Passing clouds,0,78,1024,5,0,0,1,0,0
12440,2013-04-06 22:30:00,18,Passing clouds,11,78,1025,5,0,0,1,0,0
12441,2013-04-06 23:00:00,18,Passing clouds,9,78,1025,5,0,0,1,0,0
12442,2013-04-06 23:30:00,17,Passing clouds,9,83,1025,5,0,0,1,0,0
12443,2013-04-07 00:00:00,17,Passing clouds,11,83,1024,5,0,0,1,0,0
12444,2013-04-07 00:30:00,17,Passing clouds,9,83,1024,5,0,0,1,0,0
12445,2013-04-07 01:00:00,16,Passing clouds,11,88,1024,9,0,0,1,0,0
12446,2013-04-07 01:30:00,16,Passing clouds,2,88,1024,7,0,0,1,0,0
12447,2013-04-07 02:00:00,16,Passing clouds,9,88,1024,9,0,0,1,0,0
12448,2013-04-07 02:00:00,16,Passing clouds,13,94,1023,9,0,0,1,0,0
12449,2013-04-07 02:30:00,16,Passing clouds,11,94,1024,9,0,0,1,0,0
12450,2013-04-07 02:30:00,17,Passing clouds,11,88,1023,9,0,0,1,0,0
12451,2013-04-07 03:00:00,16,Passing clouds,9,94,1023,9,0,0,1,0,0
12452,2013-04-07 03:30:00,16,Passing clouds,11,94,1022,9,0,0,1,0,0
12453,2013-04-07 04:00:00,15,Passing clouds,11,94,1023,9,0,0,1,0,0
12454,2013-04-07 04:30:00,15,Passing clouds,13,94,1023,9,0,0,1,0,0
12455,2013-04-07 05:00:00,15,Passing clouds,13,94,1023,9,0,0,1,0,0
12456,2013-04-07 05:30:00,15,Passing clouds,9,94,1023,9,0,0,1,0,0
12457,2013-04-07 06:00:00,15,Passing clouds,11,88,1023,9,0,0,1,0,0
12458,2013-04-07 06:30:00,15,Passing clouds,13,88,1023,9,0,0,1,0,0
12459,2013-04-07 07:00:00,15,Passing clouds,13,88,1024,9,0,0,1,0,0
12460,2013-04-07 07:30:00,16,Passing clouds,13,83,1024,9,0,0,1,0,0
12461,2013-04-07 08:00:00,17,Passing clouds,13,83,1024,9,0,0,1,0,0
12462,2013-04-07 08:30:00,19,Scattered clouds,11,73,1024,9,0,0,0,1,0
12463,2013-04-07 09:00:00,20,Scattered clouds,9,69,1024,9,0,0,0,1,0
12464,2013-04-07 09:30:00,20,Scattered clouds,7,73,1024,9,0,0,0,1,0
12465,2013-04-07 10:00:00,20,Partly sunny,7,69,1024,9,0,1,0,0,0
12466,2013-04-07 10:30:00,20,Partly sunny,9,78,1024,9,0,1,0,0,0
12467,2013-04-07 11:00:00,20,Partly sunny,13,78,1023,9,0,1,0,0,0
12468,2013-04-07 11:30:00,20,Partly sunny,11,78,1023,9,0,1,0,0,0
12469,2013-04-07 12:00:00,21,Partly sunny,11,73,1023,9,0,1,0,0,0
12470,2013-04-07 12:30:00,21,Scattered clouds,9,69,1022,9,0,0,0,1,0
12471,2013-04-07 13:00:00,22,Passing clouds,11,65,1022,9,0,0,1,0,0
12472,2013-04-07 13:30:00,22,Passing clouds,7,61,1021,9,0,0,1,0,0
12473,2013-04-07 14:00:00,22,Passing clouds,17,65,1021,9,0,0,1,0,0
12474,2013-04-07 14:30:00,22,Passing clouds,19,65,1021,9,0,0,1,0,0
12475,2013-04-07 15:00:00,22,Passing clouds,17,61,1021,9,0,0,1,0,0
12476,2013-04-07 15:30:00,22,Passing clouds,17,61,1021,9,0,0,1,0,0
12477,2013-04-07 16:00:00,21,Passing clouds,15,64,1021,9,0,0,1,0,0
12478,2013-04-07 16:30:00,21,Scattered clouds,17,64,1021,9,0,0,0,1,0
12479,2013-04-07 17:00:00,21,Passing clouds,13,69,1021,9,0,0,1,0,0
12480,2013-04-07 17:30:00,21,Passing clouds,11,64,1022,9,0,0,1,0,0
12481,2013-04-07 18:00:00,20,Passing clouds,11,69,1022,9,0,0,1,0,0
12482,2013-04-07 18:30:00,20,Passing clouds,9,69,1022,9,0,0,1,0,0
12483,2013-04-07 19:00:00,20,Passing clouds,9,69,1023,9,0,0,1,0,0
12484,2013-04-07 19:30:00,20,Passing clouds,9,73,1023,9,0,0,1,0,0
12485,2013-04-07 20:00:00,20,Passing clouds,6,73,1023,9,0,0,1,0,0
12486,2013-04-07 20:30:00,20,Passing clouds,7,73,1023,9,0,0,1,0,0
12487,2013-04-07 21:00:00,20,Passing clouds,9,73,1023,9,0,0,1,0,0
12488,2013-04-07 21:30:00,19,Passing clouds,9,78,1023,9,0,0,1,0,0
12489,2013-04-07 22:00:00,19,Passing clouds,11,78,1024,9,0,0,1,0,0
12490,2013-04-07 22:30:00,18,Passing clouds,13,83,1024,9,0,0,1,0,0
12491,2013-04-07 23:00:00,18,Passing clouds,11,78,1023,9,0,0,1,0,0
12492,2013-04-07 23:30:00,17,Passing clouds,2,83,1023,9,0,0,1,0,0
12493,2013-04-08 00:00:00,18,Passing clouds,0,78,1023,9,0,0,1,0,0
12494,2013-04-08 00:30:00,17,Passing clouds,9,83,1023,9,0,0,1,0,0
12495,2013-04-08 01:00:00,17,Passing clouds,11,77,1023,9,0,0,1,0,0
12496,2013-04-08 02:00:00,16,Passing clouds,13,88,1023,9,0,0,1,0,0
12497,2013-04-08 02:30:00,16,Passing clouds,13,88,1023,9,0,0,1,0,0
12498,2013-04-08 03:00:00,15,Passing clouds,11,94,1023,9,0,0,1,0,0
12499,2013-04-08 03:30:00,15,Passing clouds,11,94,1022,9,0,0,1,0,0
12500,2013-04-08 04:00:00,15,Passing clouds,13,94,1022,9,0,0,1,0,0
12501,2013-04-08 04:30:00,15,Passing clouds,11,88,1023,9,0,0,1,0,0
12502,2013-04-08 05:00:00,15,Passing clouds,13,88,1023,9,0,0,1,0,0
12503,2013-04-08 05:30:00,16,Passing clouds,13,83,1023,9,0,0,1,0,0
12504,2013-04-08 06:30:00,15,Passing clouds,17,88,1024,9,0,0,1,0,0
12505,2013-04-08 07:00:00,16,Passing clouds,15,83,1024,9,0,0,1,0,0
12506,2013-04-08 07:30:00,17,Passing clouds,15,77,1024,9,0,0,1,0,0
12507,2013-04-08 08:00:00,18,Passing clouds,13,73,1024,9,0,0,1,0,0
12508,2013-04-08 08:30:00,19,Passing clouds,17,73,1025,9,0,0,1,0,0
12509,2013-04-08 09:00:00,20,Passing clouds,13,69,1025,9,0,0,1,0,0
12510,2013-04-08 09:30:00,22,Passing clouds,11,61,1025,9,0,0,1,0,0
12511,2013-04-08 10:00:00,22,Passing clouds,11,61,1025,9,0,0,1,0,0
12512,2013-04-08 10:30:00,22,Passing clouds,9,61,1025,9,0,0,1,0,0
12513,2013-04-08 11:00:00,22,Passing clouds,9,61,1024,9,0,0,1,0,0
12514,2013-04-08 11:30:00,22,Partly sunny,11,65,1024,9,0,1,0,0,0
12515,2013-04-08 12:00:00,22,Partly sunny,13,61,1024,9,0,1,0,0,0
12516,2013-04-08 12:30:00,22,Partly sunny,17,61,1024,9,0,1,0,0,0
12517,2013-04-08 13:00:00,22,Partly sunny,17,61,1024,9,0,1,0,0,0
12518,2013-04-08 13:30:00,23,Scattered clouds,15,53,1023,9,0,0,0,1,0
12519,2013-04-08 14:00:00,22,Scattered clouds,13,61,1023,9,0,0,0,1,0
12520,2013-04-08 14:30:00,22,Scattered clouds,15,61,1023,9,0,0,0,1,0
12521,2013-04-08 15:00:00,23,Partly sunny,15,61,1024,9,0,1,0,0,0
12522,2013-04-08 15:30:00,22,Partly sunny,15,57,1023,9,0,1,0,0,0
12523,2013-04-08 16:00:00,22,Partly sunny,15,61,1023,9,0,1,0,0,0
12524,2013-04-08 16:30:00,22,Partly sunny,13,65,1023,9,0,1,0,0,0
12525,2013-04-08 17:00:00,21,Passing clouds,17,64,1024,9,0,0,1,0,0
12526,2013-04-08 17:30:00,21,Passing clouds,13,64,1024,9,0,0,1,0,0
12527,2013-04-08 18:00:00,20,Passing clouds,11,69,1024,9,0,0,1,0,0
12528,2013-04-08 18:30:00,20,Passing clouds,15,69,1024,9,0,0,1,0,0
12529,2013-04-08 19:00:00,20,Passing clouds,15,69,1025,9,0,0,1,0,0
12530,2013-04-08 19:30:00,20,Passing clouds,17,69,1025,9,0,0,1,0,0
12531,2013-04-08 20:00:00,20,Passing clouds,15,64,1025,9,0,0,1,0,0
12532,2013-04-08 20:30:00,20,Passing clouds,11,64,1025,9,0,0,1,0,0
12533,2013-04-08 21:00:00,19,Passing clouds,9,68,1025,9,0,0,1,0,0
12534,2013-04-08 21:30:00,20,Passing clouds,4,69,1025,9,0,0,1,0,0
12535,2013-04-08 22:00:00,19,Passing clouds,11,78,1025,9,0,0,1,0,0
12536,2013-04-08 22:30:00,19,Passing clouds,11,78,1025,9,0,0,1,0,0
12537,2013-04-08 23:00:00,18,Passing clouds,9,83,1025,9,0,0,1,0,0
12538,2013-04-08 23:30:00,18,Passing clouds,13,83,1025,9,0,0,1,0,0
12539,2013-04-09 01:00:00,17,Passing clouds,7,88,1025,9,0,0,1,0,0
12540,2013-04-09 01:30:00,17,Passing clouds,7,88,1025,9,0,0,1,0,0
12541,2013-04-09 02:00:00,16,Passing clouds,11,88,1025,9,0,0,1,0,0
12542,2013-04-09 02:30:00,17,Passing clouds,9,83,1024,9,0,0,1,0,0
12543,2013-04-09 02:55:00,16,Passing clouds,6,88,1024,5,0,0,1,0,0
12544,2013-04-09 03:00:00,16,Passing clouds,2,88,1024,5,0,0,1,0,0
12545,2013-04-09 04:00:00,16,Passing clouds,13,88,1024,5,0,0,1,0,0
12546,2013-04-09 04:30:00,16,Passing clouds,9,88,1024,9,0,0,1,0,0
12547,2013-04-09 05:00:00,16,Passing clouds,13,88,1024,9,0,0,1,0,0
12548,2013-04-09 05:30:00,17,Passing clouds,9,83,1025,9,0,0,1,0,0
12549,2013-04-09 06:30:00,17,Passing clouds,9,83,1025,9,0,0,1,0,0
12550,2013-04-09 07:00:00,17,Passing clouds,11,83,1025,9,0,0,1,0,0
12551,2013-04-09 07:30:00,17,Passing clouds,17,88,1026,7,0,0,1,0,0
12552,2013-04-09 08:00:00,16,Passing clouds,17,94,1026,7,0,0,1,0,0
12553,2013-04-09 08:30:00,17,Passing clouds,11,88,1026,7,0,0,1,0,0
12554,2013-04-09 09:00:00,17,Passing clouds,13,94,1026,7,0,0,1,0,0
12555,2013-04-09 09:30:00,18,Passing clouds,13,88,1026,7,0,0,1,0,0
12556,2013-04-09 10:00:00,18,Passing clouds,17,88,1026,7,0,0,1,0,0
12557,2013-04-09 10:30:00,19,Passing clouds,15,88,1026,7,0,0,1,0,0
12558,2013-04-09 11:00:00,20,Passing clouds,15,78,1026,7,0,0,1,0,0
12559,2013-04-09 11:30:00,20,Passing clouds,11,83,1026,7,0,0,1,0,0
12560,2013-04-09 12:00:00,21,Passing clouds,17,73,1025,7,0,0,1,0,0
12561,2013-04-09 12:30:00,21,Passing clouds,17,78,1025,7,0,0,1,0,0
12562,2013-04-09 13:00:00,18,Passing clouds,22,83,1025,9,0,0,1,0,0
12563,2013-04-09 13:30:00,18,Passing clouds,13,78,1024,9,0,0,1,0,0
12564,2013-04-09 14:00:00,18,Passing clouds,6,78,1024,9,0,0,1,0,0
12565,2013-04-09 14:30:00,19,Scattered clouds,9,83,1024,9,0,0,0,1,0
12566,2013-04-09 15:00:00,20,Passing clouds,9,73,1024,9,0,0,1,0,0
12567,2013-04-09 15:30:00,21,Scattered clouds,9,69,1024,9,0,0,0,1,0
12568,2013-04-09 16:00:00,21,Scattered clouds,11,64,1023,9,0,0,0,1,0
12569,2013-04-09 16:30:00,21,Passing clouds,9,64,1023,9,0,0,1,0,0
12570,2013-04-09 17:00:00,21,Passing clouds,11,60,1023,9,0,0,1,0,0
12571,2013-04-09 17:30:00,20,Passing clouds,7,69,1024,9,0,0,1,0,0
12572,2013-04-09 18:00:00,19,Passing clouds,9,78,1024,9,0,0,1,0,0
12573,2013-04-09 18:30:00,20,Passing clouds,6,69,1024,9,0,0,1,0,0
12574,2013-04-09 19:00:00,19,Passing clouds,7,73,1024,9,0,0,1,0,0
12575,2013-04-09 19:30:00,20,Passing clouds,6,73,1024,9,0,0,1,0,0
12576,2013-04-09 20:00:00,19,Passing clouds,6,78,1024,9,0,0,1,0,0
12577,2013-04-09 20:30:00,19,Passing clouds,6,78,1024,9,0,0,1,0,0
12578,2013-04-09 21:00:00,18,Passing clouds,0,83,1024,9,0,0,1,0,0
12579,2013-04-09 21:30:00,18,Passing clouds,11,83,1025,9,0,0,1,0,0
12580,2013-04-09 22:00:00,18,Passing clouds,9,83,1025,9,0,0,1,0,0
12581,2013-04-09 22:30:00,18,Passing clouds,9,83,1024,9,0,0,1,0,0
12582,2013-04-09 23:00:00,18,Passing clouds,6,83,1024,9,0,0,1,0,0
12583,2013-04-09 23:30:00,18,Passing clouds,7,83,1024,9,0,0,1,0,0
12584,2013-04-10 00:00:00,17,Passing clouds,9,88,1024,9,0,0,1,0,0
12585,2013-04-10 00:30:00,17,Passing clouds,11,88,1024,9,0,0,1,0,0
12586,2013-04-10 01:30:00,16,Passing clouds,9,88,1023,9,0,0,1,0,0
12587,2013-04-10 02:00:00,16,Passing clouds,7,88,1023,9,0,0,1,0,0
12588,2013-04-10 02:30:00,16,Passing clouds,13,88,1023,9,0,0,1,0,0
12589,2013-04-10 03:00:00,16,Passing clouds,9,88,1023,9,0,0,1,0,0
12590,2013-04-10 03:30:00,16,Passing clouds,11,88,1023,9,0,0,1,0,0
12591,2013-04-10 04:00:00,16,Passing clouds,13,88,1023,9,0,0,1,0,0
12592,2013-04-10 04:30:00,15,Passing clouds,9,88,1023,9,0,0,1,0,0
12593,2013-04-10 05:00:00,15,Passing clouds,9,88,1023,9,0,0,1,0,0
12594,2013-04-10 05:30:00,15,Passing clouds,13,88,1023,9,0,0,1,0,0
12595,2013-04-10 06:00:00,15,Passing clouds,15,88,1024,9,0,0,1,0,0
12596,2013-04-10 06:30:00,16,Passing clouds,13,83,1024,9,0,0,1,0,0
12597,2013-04-10 07:00:00,16,Passing clouds,13,83,1024,9,0,0,1,0,0
12598,2013-04-10 07:30:00,16,Passing clouds,11,83,1024,9,0,0,1,0,0
12599,2013-04-10 08:00:00,18,Passing clouds,9,73,1024,9,0,0,1,0,0
12600,2013-04-10 08:30:00,20,Passing clouds,11,64,1024,9,0,0,1,0,0
12601,2013-04-10 09:00:00,20,Passing clouds,13,64,1024,9,0,0,1,0,0
12602,2013-04-10 09:30:00,22,Passing clouds,11,61,1024,9,0,0,1,0,0
12603,2013-04-10 10:00:00,23,Passing clouds,11,57,1024,9,0,0,1,0,0
12604,2013-04-10 10:30:00,23,Passing clouds,9,57,1024,9,0,0,1,0,0
12605,2013-04-10 11:00:00,23,Passing clouds,13,57,1023,9,0,0,1,0,0
12606,2013-04-10 11:30:00,24,Passing clouds,9,47,1023,9,0,0,1,0,0
12607,2013-04-10 12:00:00,24,Passing clouds,13,47,1022,9,0,0,1,0,0
12608,2013-04-10 12:30:00,25,Scattered clouds,11,44,1022,9,0,0,0,1,0
12609,2013-04-10 13:00:00,25,Scattered clouds,9,44,1022,9,0,0,0,1,0
12610,2013-04-10 13:30:00,23,Scattered clouds,17,57,1021,9,0,0,0,1,0
12611,2013-04-10 14:00:00,23,Scattered clouds,19,57,1021,9,0,0,0,1,0
12612,2013-04-10 14:30:00,24,Passing clouds,20,54,1021,9,0,0,1,0,0
12613,2013-04-10 15:00:00,23,Passing clouds,26,53,1021,9,0,0,1,0,0
12614,2013-04-10 15:30:00,23,Passing clouds,24,57,1021,9,0,0,1,0,0
12615,2013-04-10 16:00:00,23,Passing clouds,24,57,1021,9,0,0,1,0,0
12616,2013-04-10 16:30:00,23,Passing clouds,24,57,1021,9,0,0,1,0,0
12617,2013-04-10 17:00:00,22,Passing clouds,24,61,1021,9,0,0,1,0,0
12618,2013-04-10 17:30:00,22,Passing clouds,20,57,1021,9,0,0,1,0,0
12619,2013-04-10 18:00:00,22,Clear,19,57,1021,16,1,0,0,0,0
12620,2013-04-10 18:30:00,21,Clear,17,60,1021,16,1,0,0,0,0
12621,2013-04-10 19:00:00,22,Clear,17,57,1022,16,1,0,0,0,0
12622,2013-04-10 19:30:00,22,Clear,17,57,1022,16,1,0,0,0,0
12623,2013-04-10 20:00:00,22,Clear,13,57,1022,16,1,0,0,0,0
12624,2013-04-10 20:30:00,21,Clear,17,60,1022,16,1,0,0,0,0
12625,2013-04-10 21:00:00,21,Clear,13,64,1022,16,1,0,0,0,0
12626,2013-04-10 21:30:00,21,Clear,17,64,1022,16,1,0,0,0,0
12627,2013-04-10 22:00:00,21,Clear,13,60,1022,16,1,0,0,0,0
12628,2013-04-10 22:30:00,21,Clear,13,60,1022,16,1,0,0,0,0
12629,2013-04-10 23:00:00,19,Clear,17,73,1022,16,1,0,0,0,0
12630,2013-04-10 23:30:00,19,Clear,15,73,1022,16,1,0,0,0,0
12631,2013-04-11 00:00:00,18,Clear,13,78,1022,16,1,0,0,0,0
12632,2013-04-11 01:00:00,18,Clear,11,78,1022,16,1,0,0,0,0
12633,2013-04-11 01:30:00,17,Clear,11,83,1022,16,1,0,0,0,0
12634,2013-04-11 02:00:00,17,Clear,11,83,1021,16,1,0,0,0,0
12635,2013-04-11 02:30:00,17,Clear,9,83,1021,16,1,0,0,0,0
12636,2013-04-11 03:00:00,16,Clear,9,88,1021,16,1,0,0,0,0
12637,2013-04-11 03:30:00,16,Clear,9,88,1021,16,1,0,0,0,0
12638,2013-04-11 04:00:00,16,Clear,11,83,1021,16,1,0,0,0,0
12639,2013-04-11 04:30:00,16,Clear,11,88,1021,16,1,0,0,0,0
12640,2013-04-11 05:00:00,16,Clear,11,83,1021,16,1,0,0,0,0
12641,2013-04-11 05:30:00,16,Sunny,9,83,1021,16,0,0,0,0,1
12642,2013-04-11 06:00:00,16,Passing clouds,11,83,1022,16,0,0,1,0,0
12643,2013-04-11 06:30:00,17,Passing clouds,15,83,1022,16,0,0,1,0,0
12644,2013-04-11 07:00:00,17,Passing clouds,15,83,1022,16,0,0,1,0,0
12645,2013-04-11 07:30:00,18,Passing clouds,15,78,1022,16,0,0,1,0,0
12646,2013-04-11 08:00:00,18,Passing clouds,19,78,1023,16,0,0,1,0,0
12647,2013-04-11 08:30:00,20,Passing clouds,13,69,1023,16,0,0,1,0,0
12648,2013-04-11 09:00:00,21,Passing clouds,13,64,1023,16,0,0,1,0,0
12649,2013-04-11 09:30:00,21,Passing clouds,11,64,1023,16,0,0,1,0,0
12650,2013-04-11 10:00:00,23,Passing clouds,11,53,1023,16,0,0,1,0,0
12651,2013-04-11 10:30:00,24,Passing clouds,13,50,1022,16,0,0,1,0,0
12652,2013-04-11 11:00:00,25,Passing clouds,15,42,1022,16,0,0,1,0,0
12653,2013-04-11 11:30:00,25,Sunny,9,47,1022,16,0,0,0,0,1
12654,2013-04-11 12:00:00,25,Passing clouds,7,44,1022,16,0,0,1,0,0
12655,2013-04-11 12:30:00,26,Passing clouds,7,42,1021,16,0,0,1,0,0
12656,2013-04-11 13:00:00,26,Sunny,11,39,1021,16,0,0,0,0,1
12657,2013-04-11 13:30:00,25,Sunny,9,47,1021,16,0,0,0,0,1
12658,2013-04-11 14:00:00,26,Sunny,22,37,1021,16,0,0,0,0,1
12659,2013-04-11 14:30:00,26,Sunny,20,34,1021,16,0,0,0,0,1
12660,2013-04-11 15:00:00,25,Sunny,19,39,1021,16,0,0,0,0,1
12661,2013-04-11 15:30:00,25,Sunny,20,39,1021,16,0,0,0,0,1
12662,2013-04-11 16:00:00,24,Sunny,20,41,1021,16,0,0,0,0,1
12663,2013-04-11 16:30:00,24,Sunny,20,39,1021,16,0,0,0,0,1
12664,2013-04-11 17:00:00,24,Clear,19,44,1021,16,1,0,0,0,0
12665,2013-04-11 17:30:00,23,Clear,15,50,1022,16,1,0,0,0,0
12666,2013-04-11 18:00:00,22,Clear,13,57,1022,16,1,0,0,0,0
12667,2013-04-11 18:30:00,22,Clear,13,57,1023,16,1,0,0,0,0
12668,2013-04-11 19:00:00,22,Clear,13,57,1023,16,1,0,0,0,0
12669,2013-04-11 19:30:00,21,Clear,11,60,1023,16,1,0,0,0,0
12670,2013-04-11 20:00:00,21,Clear,7,60,1024,16,1,0,0,0,0
12671,2013-04-11 20:30:00,21,Clear,6,60,1024,16,1,0,0,0,0
12672,2013-04-11 21:00:00,21,Clear,9,64,1024,16,1,0,0,0,0
12673,2013-04-11 21:30:00,20,Clear,11,69,1024,16,1,0,0,0,0
12674,2013-04-11 22:00:00,21,Clear,9,64,1024,16,1,0,0,0,0
12675,2013-04-11 22:30:00,19,Passing clouds,7,78,1024,16,0,0,1,0,0
12676,2013-04-11 23:00:00,19,Passing clouds,11,78,1024,16,0,0,1,0,0
